instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label,truck_only_objective,truck_only_distance,simple_drone_objective,improvement_vs_truck_only_pct,improvement_vs_simple_drone_pct,truck_distance_reduction_pct,is_feasible_run,reporting_policy,reporting_penalty_value,objective_for_reporting,reporting_included,truck_only_objective_reported,simple_drone_objective_reported,improvement_vs_truck_only_reported_pct,improvement_vs_simple_drone_reported_pct
S0050_R01,5002027,nils,S0050,n75_p0.75_d3_uniform_Elow_V1.25_Hlong_PWbase_B0.10,75,0.7466666666666667,0.75,3,3,low,1.25,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,31093.7695350435,242.01806593733193,24.797091218127445,0.0,30826.95437788804,30826.95437788804,277.84549097268564,152.12026403097403,0.0,429.96575500365964,27784.549097268566,3042.4052806194804,0.0,0.0,229.1235827970711,302.52258242166494,82.65697072709149,59,16,0.21333333333333335,3,3,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0,0.8551840020292202,0.8774312245048254,0,2972,2972,7.550835847854614,25.0,16.0,475.0,True,feasible,nils_complete,180609.76558041808,582.5295084188996,,82.78400426736685,,48.06742352970734,True,feasible_only,0.0,31093.7695350435,True,180609.76558041808,,82.78400426736685,
S0050_R01,5002027,feasibility_aware_alns,S0050,n75_p0.75_d3_uniform_Elow_V1.25_Hlong_PWbase_B0.10,75,0.7466666666666667,0.75,3,3,low,1.25,uniform,long,base,0.1,100.0,20.0,1.0,peripheral,51115.36109441395,263.50775235324045,0.0,0.0,50851.85334206071,50851.85334206071,461.59375013230243,234.62391644152405,0.0,696.2176665738265,46159.375013230245,4692.478328830481,0.0,0.0,245.57949339647718,329.3846904415506,0.0,75,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.630357027053833,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns,180609.76558041808,582.5295084188996,,71.69845111633546,,43.45613643923964,True,feasible_only,0.0,51115.36109441395,True,180609.76558041808,,71.69845111633546,
S0044_R01,4402027,truck_only,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,0.76,0.75,1,3,high,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,2356.2659406492257,389.50106308644206,0.0,0.0,1966.7648775627836,1966.7648775627836,1096.2223926859222,750.5996807091378,119.94280416772338,1966.7648775627833,1096.2223926859222,750.5996807091378,119.94280416772338,0.0,318.87227345061945,486.87632885805243,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.05124974250793457,0.0,0.0,0.0,True,feasible,baseline_truck_only,2356.2659406492257,486.87632885805243,,,,0.0,True,feasible_only,0.0,2356.2659406492257,True,2356.2659406492257,,,
S0044_R01,4402027,nils,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,0.76,0.75,1,3,high,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,241.02327443354272,176.94038158317755,21.885869977366024,0.0,42.19702287299914,42.19702287299914,42.19702287299914,0.0,0.0,42.19702287299914,42.19702287299914,0.0,0.0,0.0,148.2852157432371,221.175476978972,72.95289992455344,33,17,0.34,1,1,17.0,17.0,0.0,0.0,0.0,0.0,0,0.7969923115210941,0.7969923115210941,0,227,227,4.016738653182983,25.0,17.0,456.0,True,feasible,nils_complete,2356.2659406492257,486.87632885805243,,89.77096471686328,,54.57255490367963,True,feasible_only,0.0,241.02327443354272,True,2356.2659406492257,,89.77096471686328,
S0044_R01,4402027,feasibility_aware_alns,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,0.76,0.75,1,3,high,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,637.4873372396444,242.10631826337834,0.0,0.0,395.381018976266,395.381018976266,335.56293880193084,59.818080174335094,0.0,395.3810189762659,335.56293880193084,59.818080174335094,0.0,0.0,201.544768680768,302.63289782922294,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.372207403182983,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns,2356.2659406492257,486.87632885805243,,72.94501752786036,,37.841936464844075,True,feasible_only,0.0,637.4873372396444,True,2356.2659406492257,,72.94501752786036,
S0072_R01,7202027,truck_only,S0072,n100_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,100,0.75,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,109691.70863088816,708.7985606802607,0.0,0.0,108982.9100702079,108982.9100702079,3555.5155935607568,6961.027886365663,3067.458767164443,13584.002247090863,71110.31187121513,34805.13943182831,3067.458767164443,0.0,615.7387372838259,885.9982008503262,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.18833494186401367,0.0,0.0,0.0,False,infeasible,baseline_truck_only,109691.70863088816,885.9982008503262,,,,0.0,False,feasible_only,0.0,,False,,,,
S0072_R01,7202027,nils,S0072,n100_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,100,0.75,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,15857.004129696179,188.52395148972272,58.573176412034236,0.0,15609.907001794421,15609.907001794421,333.8468808632457,1634.552837704138,760.2051960088199,2728.6049145762036,6676.937617264914,8172.76418852069,760.2051960088199,0.0,346.9665022182003,235.6549393621533,195.24392137344745,76,24,0.24,3,3,8.0,8.0,0.0,0.0,0.0,0.0,0,0.6804120229617044,0.7618018395433624,0,582,582,76.56542038917542,25.0,22.0,4194.0,True,feasible,nils_complete,109691.70863088816,885.9982008503262,,85.54402668386278,,73.40232303677521,True,feasible_only,0.0,15857.004129696179,True,,,,
S0072_R01,7202027,feasibility_aware_alns,S0072,n100_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,100,0.75,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,30049.505141926442,326.7429768625025,0.0,0.0,29722.76216506394,29722.76216506394,1218.6898383775244,1069.7930795026894,0.0,2288.482917880214,24373.796767550488,5348.965397513447,0.0,0.0,277.10730180808906,408.428721078128,0.0,100,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.470202684402466,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns,109691.70863088816,885.9982008503262,,72.60549086436166,,53.90185660804464,True,feasible_only,0.0,30049.505141926442,True,,,,
S0013_R01,1302027,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,161.66222112444797,74.24468616517278,0.0,0.0,87.4175349592752,87.4175349592752,70.5829622580325,16.834572701242706,0.0,87.4175349592752,70.5829622580325,16.834572701242706,0.0,0.0,173.83226582568065,92.80585770646599,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.012719392776489258,0.0,0.0,0.0,True,feasible,baseline_truck_only,161.66222112444797,92.80585770646599,,,,0.0,True,feasible_only,0.0,161.66222112444797,True,161.66222112444797,,,
S0013_R01,1302027,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,46.75469529071998,35.91294099405742,10.841754296662561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92478672408757,44.89117624257178,36.139180988875204,7,8,0.5333333333333333,1,1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.6565740630867659,0.6565740630867659,0,0,0,0.5257980823516846,22.0,8.0,74.0,True,feasible,nils_complete,161.66222112444797,92.80585770646599,,71.07877464164736,,51.62894093974403,True,feasible_only,0.0,46.75469529071998,True,161.66222112444797,,71.07877464164736,
S0013_R01,1302027,feasibility_aware_alns,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,46.42824286029753,35.488299218165366,10.939943642132167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.00056357069022,44.36037402270671,36.46647880710724,4,11,0.7333333333333333,1,1,11.0,11.0,0.0,0.0,0.0,0.0,0,0.6891010631959645,0.6891010631959645,0,0,0,6.728712558746338,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns,161.66222112444797,92.80585770646599,,71.28070953289887,,52.20088998798615,True,feasible_only,0.0,46.42824286029753,True,161.66222112444797,,71.28070953289887,
S0025_R01,2502027,truck_only,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,4033.19973655812,176.0986933604961,0.0,0.0,3857.101043197624,3857.101043197624,1514.178641576173,1454.4145880026294,888.5078136188217,3857.101043197624,1514.178641576173,1454.4145880026294,888.5078136188217,0.0,428.77739290886825,220.12336670062007,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.07845711708068848,0.0,0.0,0.0,True,feasible,baseline_truck_only,4033.19973655812,220.12336670062007,,,,0.0,True,feasible_only,0.0,4033.19973655812,True,4033.19973655812,,,
S0025_R01,2502027,nils,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,332.28466365642737,140.81039800532295,8.830701277291327,0.0,182.6435643738131,182.6435643738131,157.1206648645914,25.522899509221702,0.0,182.6435643738131,157.1206648645914,25.522899509221702,0.0,0.0,171.85633983878498,176.01299750665368,29.435670924304425,45,5,0.1,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.8546151788027516,0.8546151788027516,0,350,350,5.12657356262207,25.0,8.0,34.0,True,feasible,nils_complete,4033.19973655812,220.12336670062007,,91.76126437169724,,20.03893083007354,True,feasible_only,0.0,332.28466365642737,True,4033.19973655812,,91.76126437169724,
S0025_R01,2502027,feasibility_aware_alns,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,471.8287858299426,68.13960439600038,0.0,0.0,403.6891814339422,403.6891814339422,290.7193498868283,112.96983154711394,0.0,403.6891814339422,290.7193498868283,112.96983154711394,0.0,0.0,197.43648798494914,85.1745054950005,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.63279914855957,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns,4033.19973655812,220.12336670062007,,88.30137814516979,,61.3060136360523,True,feasible_only,0.0,471.8287858299426,True,4033.19973655812,,88.30137814516979,
S0031_R01,3102027,truck_only,S0031,n50_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWstrict_B0.10,50,0.24,0.25,1,3,high,1.25,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,349160.3434198158,376.7001043934346,0.0,0.0,348783.6433154224,348783.6433154224,1481.4953791468988,1306.880191967833,209.3598073293253,2997.735378444057,296299.0758293798,52275.20767871333,209.3598073293253,0.0,430.4397689935528,470.87513049179313,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.024819612503051758,0.0,0.0,0.0,True,feasible,baseline_truck_only,349160.3434198158,470.87513049179313,,,,0.0,True,feasible_only,0.0,349160.3434198158,True,349160.3434198158,,,
S0031_R01,3102027,nils,S0031,n50_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWstrict_B0.10,50,0.24,0.25,1,3,high,1.25,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,71970.05146113464,215.84736820618423,16.47057715369551,0.0,71737.73351577476,71737.73351577476,357.18753966664383,7.505639561149721,0.0,364.69317922779356,71437.50793332877,300.22558244598883,0.0,0.0,203.27101768097867,269.80921025773034,54.90192384565169,46,4,0.08,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.897920713043959,0.897920713043959,0,184,184,1.4786107540130615,25.0,5.0,27.0,True,feasible,nils_complete,349160.3434198158,470.87513049179313,,79.3876788078992,,42.7004756067845,True,feasible_only,0.0,71970.05146113464,True,349160.3434198158,,79.3876788078992,
S0031_R01,3102027,feasibility_aware_alns,S0031,n50_p0.25_d1_uniform_Ehigh_V1.25_Hlong_PWstrict_B0.10,50,0.24,0.25,1,3,high,1.25,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,112976.13601265987,215.8793404432344,14.570715569050979,0.0,112745.68595664759,112745.68595664759,543.928516163804,98.99956809716994,0.0,642.928084260974,108785.7032327608,3959.9827238867974,0.0,0.0,261.2780254397779,269.8491755540431,48.56905189683659,43,7,0.14,1,1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.8502916515804231,0.8502916515804231,0,0,0,10.056617021560669,2.0,0.0,1.0,True,feasible,benchmark_feasibility_aware_alns,349160.3434198158,470.87513049179313,,67.64348009681555,,42.69198815571206,True,feasible_only,0.0,112976.13601265987,True,349160.3434198158,,67.64348009681555,
S0053_R01,5302027,truck_only,S0053,n75_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,75,0.7466666666666667,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,51499.31975721795,478.14221517516046,0.0,0.0,51021.17754204279,51021.17754204279,1992.10105832915,2114.7307562835053,605.5025940422565,4712.334408654911,39842.021166583,10573.653781417526,605.5025940422565,0.0,426.4147632841848,597.6777689689509,0.0,75,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.07234740257263184,0.0,0.0,0.0,True,feasible,baseline_truck_only,51499.31975721795,597.6777689689509,,,,0.0,True,feasible_only,0.0,51499.31975721795,True,51499.31975721795,,,
S0053_R01,5302027,nils,S0053,n75_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,75,0.7466666666666667,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,1547.5169314723485,207.61224379268853,45.02731033195386,0.0,1294.877377347706,1294.877377347706,49.912460446739885,59.32563368258168,0.0,109.23809412932157,998.2492089347977,296.6281684129084,0.0,0.0,176.97523045075977,259.51530474086064,150.09103443984623,51,24,0.32,2,2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.7814527878734189,0.8569063523473744,0,312,312,15.630591630935669,25.0,23.0,3051.0,True,feasible,nils_complete,51499.31975721795,597.6777689689509,,96.99507306355159,,56.57939474835271,True,feasible_only,0.0,1547.5169314723485,True,51499.31975721795,,96.99507306355159,
S0053_R01,5302027,feasibility_aware_alns,S0053,n75_p0.75_d3_uniform_Ehigh_V2.00_Hshort_PWmoderate_B0.10,75,0.7466666666666667,0.75,3,3,high,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,16640.262381872264,250.3210027930872,0.0,0.0,16389.941379079177,16389.941379079177,732.8997327475751,346.38934482553475,0.0,1079.2890775731098,14657.9946549515,1731.9467241276739,0.0,0.0,241.1270761496361,312.901253491359,0.0,75,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.660104274749756,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns,51499.31975721795,597.6777689689509,,67.68838411785036,,47.64716545653983,True,feasible_only,0.0,16640.262381872264,True,51499.31975721795,,67.68838411785036,
S0022_R01,2202027,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,11544.29336550444,116.2214875608873,0.0,0.0,11428.071877943552,11428.071877943552,57.14035938971776,0.0,0.0,57.14035938971776,11428.071877943552,0.0,0.0,0.0,139.14411665593724,145.2768594511091,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.03220987319946289,0.0,0.0,0.0,True,feasible,baseline_truck_only,11544.29336550444,145.2768594511091,,,,0.0,True,feasible_only,0.0,11544.29336550444,True,11544.29336550444,,,
