instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label,truck_only_objective,truck_only_distance,simple_drone_objective,improvement_vs_truck_only_pct,improvement_vs_simple_drone_pct,truck_distance_reduction_pct,is_feasible_run,reporting_policy,reporting_penalty_value,objective_for_reporting,reporting_included,truck_only_objective_reported,simple_drone_objective_reported,improvement_vs_truck_only_reported_pct,improvement_vs_simple_drone_reported_pct
S0011_R07,1102033,truck_only,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,89.72727373719044,68.792039236367,0.0,0.0,20.93523450082344,20.93523450082344,1.046761725041172,0.0,160.70913545931398,85.99004904545876,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005357980728149414,0.0,0.0,0.0,True,feasible,baseline_truck_only,89.72727373719044,85.99004904545876,,,,0.0,True,feasible_only,0.0,89.72727373719044,True,89.72727373719044,,,
S0011_R07,1102033,nils,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,50.393084027483,41.04783286086808,9.345251166614926,0.0,0.0,0.0,0.0,0.0,100.55892372143764,51.30979107608509,31.150837222049756,14,1,0.06666666666666667,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.29952728098124765,0.29952728098124765,0,0,0,0.17334842681884766,25.0,1.0,10.0,True,feasible,nils_complete,89.72727373719044,85.99004904545876,,43.837495636963816,,40.33054795798512,True,feasible_only,0.0,50.393084027483,True,89.72727373719044,,43.837495636963816,
S0011_R08,1102034,truck_only,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,1362.8340057771268,78.43112063142416,0.0,0.0,1284.4028851457026,1284.4028851457026,50.0909732551151,0.0,183.75917877181922,98.0389007892802,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.003109455108642578,0.0,0.0,0.0,True,feasible,baseline_truck_only,1362.8340057771268,98.0389007892802,,,,0.0,True,feasible_only,0.0,1362.8340057771268,True,1362.8340057771268,,,
S0011_R08,1102034,nils,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,117.65082662984656,106.6691872755756,10.98163935427096,0.0,0.0,0.0,0.0,0.0,98.24927193573089,133.33648409446948,36.60546451423654,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.364746016763048,0.364746016763048,0,0,0,0.15771961212158203,25.0,5.0,11.0,True,feasible,nils_complete,1362.8340057771268,98.0389007892802,,91.36719320686758,,-36.00365061319496,True,feasible_only,0.0,117.65082662984656,True,1362.8340057771268,,91.36719320686758,
S0011_R09,1102035,truck_only,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,1084.4334911927667,60.18819787813776,0.0,0.0,1024.245293314629,1024.245293314629,51.212264665731446,0.0,141.56700063349004,75.23524734767219,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00495600700378418,0.0,0.0,0.0,True,feasible,baseline_truck_only,1084.4334911927667,75.23524734767219,,,,0.0,True,feasible_only,0.0,1084.4334911927667,True,1084.4334911927667,,,
S0011_R09,1102035,nils,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,79.09551003359215,70.11303249411486,8.982477539477284,0.0,0.0,0.0,0.0,0.0,93.1648839489809,87.64129061764359,29.941591798257612,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.2883622356208747,0.2883622356208747,0,0,0,0.23177218437194824,25.0,5.0,11.0,True,feasible,nils_complete,1084.4334911927667,75.23524734767219,,92.70628298775657,,-16.489669014632746,True,feasible_only,0.0,79.09551003359215,True,1084.4334911927667,,92.70628298775657,
S0011_R10,1102036,truck_only,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,154.31936724616156,79.11357856533355,0.0,0.0,75.20578868082801,75.20578868082801,0.2106761147459082,0.0,185.3600057969271,98.89197320666695,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004213809967041016,0.0,0.0,0.0,True,feasible,baseline_truck_only,154.31936724616156,98.89197320666695,,,,0.0,True,feasible_only,0.0,154.31936724616156,True,154.31936724616156,,,
S0011_R10,1102036,nils,S0011,n15_p0.25_d1_clustered_Ehigh_V2.00_Hmedium_PWmoderate_B0.10,15,0.26666666666666666,0.25,1,3,high,2.0,clustered,medium,moderate,0.1,20.0,5.0,1.0,peripheral,58.84713920422532,48.55880986711347,10.288329337111854,0.0,0.0,0.0,0.0,0.0,118.62244093172234,60.69851233389183,34.29443112370618,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.34328308007769986,0.34328308007769986,0,0,0,0.2242588996887207,25.0,2.0,10.0,True,feasible,nils_complete,154.31936724616156,98.89197320666695,,61.86665338618471,,38.621396291645894,True,feasible_only,0.0,58.84713920422532,True,154.31936724616156,,61.86665338618471,
S0012_R01,1202027,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,14327.81606472199,151.12575929417193,0.0,0.0,14176.69030542782,14176.69030542782,65.9791553328553,0.0,186.48826292805103,188.90719911771492,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0035872459411621094,0.0,0.0,0.0,True,feasible,baseline_truck_only,14327.81606472199,188.90719911771492,,,,0.0,True,feasible_only,0.0,14327.81606472199,True,14327.81606472199,,,
S0012_R01,1202027,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,158.66981679769603,150.18522744007674,8.484589357619292,0.0,0.0,0.0,0.0,0.0,127.94795466510823,187.73153430009594,28.28196452539764,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.8229990601467642,0.8229990601467642,0,150,150,0.17896652221679688,25.0,5.0,15.0,True,feasible,nils_complete,14327.81606472199,188.90719911771492,,98.89257500179407,,0.6223504573197237,True,feasible_only,0.0,158.66981679769603,True,14327.81606472199,,98.89257500179407,
S0012_R02,1202028,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,26462.711956006904,145.2065122607664,0.0,0.0,26317.505443746137,26317.505443746137,131.58752721873068,0.0,182.49009571849115,181.50814032595798,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0031499862670898438,0.0,0.0,0.0,True,feasible,baseline_truck_only,26462.711956006904,181.50814032595798,,,,0.0,True,feasible_only,0.0,26462.711956006904,True,26462.711956006904,,,
S0012_R02,1202028,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,8751.667793925168,187.9788769621614,7.275034662934679,0.0,8556.413882300072,8556.413882300072,42.78206941150036,0.0,150.58471016613976,234.97359620270177,24.250115543115598,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.7314787942726693,0.7314787942726693,0,222,222,0.15916991233825684,25.0,10.0,6.0,True,feasible,nils_complete,26462.711956006904,181.50814032595798,,66.92830346158614,,-29.456230327041453,True,feasible_only,0.0,8751.667793925168,True,26462.711956006904,,66.92830346158614,
S0012_R03,1202029,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,9695.034363175171,148.03171928864646,0.0,0.0,9547.002643886524,9547.002643886524,47.73501321943262,0.0,186.36431894021058,185.03964911080806,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005829572677612305,0.0,0.0,0.0,True,feasible,baseline_truck_only,9695.034363175171,185.03964911080806,,,,0.0,True,feasible_only,0.0,9695.034363175171,True,9695.034363175171,,,
S0012_R03,1202029,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,2414.0652959853114,173.71727289603317,9.025061446499336,0.0,2231.322961642779,2231.322961642779,11.156614808213895,0.0,164.18470854719627,217.14659112004148,30.08353815499779,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8944336750662296,0.8944336750662296,0,225,225,0.16921043395996094,25.0,6.0,3.0,True,feasible,nils_complete,9695.034363175171,185.03964911080806,,75.09998205726119,,-17.3513850482967,True,feasible_only,0.0,2414.0652959853114,True,9695.034363175171,,75.09998205726119,
S0012_R04,1202030,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,35265.63488699177,174.31572022907133,0.0,0.0,35091.319166762696,35091.319166762696,166.80911534871993,0.0,203.52011830798523,217.89465028633913,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00569605827331543,0.0,0.0,0.0,True,feasible,baseline_truck_only,35265.63488699177,217.89465028633913,,,,0.0,True,feasible_only,0.0,35265.63488699177,True,35265.63488699177,,,
S0012_R04,1202030,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,3489.2359925870005,159.23292158066798,6.493495806307879,0.0,3323.5095752000248,3323.5095752000248,16.617547876000124,0.0,132.6514711524896,199.04115197583496,21.644986021026266,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.7007756944353402,0.7007756944353402,0,222,222,0.1374039649963379,25.0,8.0,6.0,False,infeasible,nils_complete,35265.63488699177,217.89465028633913,,90.10584665845884,,8.652575125515224,False,feasible_only,0.0,,False,35265.63488699177,,,
S0012_R05,1202031,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,16725.481873904464,157.63272689265216,0.0,0.0,16567.849147011813,16567.849147011813,80.76474648127893,0.0,238.56949017135753,197.04090861581517,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00304412841796875,0.0,0.0,0.0,True,feasible,baseline_truck_only,16725.481873904464,197.04090861581517,,,,0.0,True,feasible_only,0.0,16725.481873904464,True,16725.481873904464,,,
S0012_R05,1202031,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,157.37670922154732,148.73290253798717,8.643806683560154,0.0,0.0,0.0,0.0,0.0,144.00326824528716,185.91612817248395,28.812688945200513,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8862141615338144,0.8862141615338144,0,168,168,0.15082025527954102,24.0,6.0,11.0,True,feasible,nils_complete,16725.481873904464,197.04090861581517,,99.0590602386943,,5.645924250695577,True,feasible_only,0.0,157.37670922154732,True,16725.481873904464,,99.0590602386943,
S0012_R06,1202032,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,2935.1171525513996,146.10240548878818,0.0,0.0,2789.0147470626116,2789.0147470626116,13.94507373531306,0.0,145.536658691804,182.62800686098524,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0032646656036376953,0.0,0.0,0.0,True,feasible,baseline_truck_only,2935.1171525513996,182.62800686098524,,,,0.0,True,feasible_only,0.0,2935.1171525513996,True,2935.1171525513996,,,
S0012_R06,1202032,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,134.64399165013552,127.29177272980834,7.3522189203271715,0.0,0.0,0.0,0.0,0.0,139.5242457033312,159.1147159122604,24.50739640109057,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.7596524234364903,0.7596524234364903,0,200,200,0.1893024444580078,25.0,3.0,6.0,True,feasible,nils_complete,2935.1171525513996,182.62800686098524,,95.41265357898597,,12.874964444321472,True,feasible_only,0.0,134.64399165013552,True,2935.1171525513996,,95.41265357898597,
S0012_R07,1202033,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,135.5624981559712,135.5624981559712,0.0,0.0,0.0,0.0,0.0,0.0,182.40869536521626,169.45312269496398,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0037245750427246094,0.0,0.0,0.0,True,feasible,baseline_truck_only,135.5624981559712,169.45312269496398,,,,0.0,True,feasible_only,0.0,135.5624981559712,True,135.5624981559712,,,
S0012_R07,1202033,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,103.57410833371618,96.3528047509959,7.221303582720288,0.0,0.0,0.0,0.0,0.0,156.03472708534093,120.44100593874482,24.071011942400958,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.7555834752764291,0.7555834752764291,0,166,166,0.22750186920166016,25.0,4.0,20.0,True,feasible,nils_complete,135.5624981559712,169.45312269496398,,23.596783961188766,,28.923702305827003,True,feasible_only,0.0,103.57410833371618,True,135.5624981559712,,23.596783961188766,
S0012_R08,1202034,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,18351.289370256745,126.15383945795465,0.0,0.0,18225.13553079879,18225.13553079879,91.12567765399396,0.0,147.1866019733522,157.69229932244332,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.006723642349243164,0.0,0.0,0.0,True,feasible,baseline_truck_only,18351.289370256745,157.69229932244332,,,,0.0,True,feasible_only,0.0,18351.289370256745,True,18351.289370256745,,,
S0012_R08,1202034,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,1129.0137163016452,132.46038831904588,8.773302820476827,0.0,987.7800251621225,987.7800251621225,4.938900125810612,0.0,112.15727715482753,165.57548539880736,29.244342734922753,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8926293061347015,0.8926293061347015,0,149,149,0.16969013214111328,17.0,4.0,7.0,True,feasible,nils_complete,18351.289370256745,157.69229932244332,,93.84776898493291,,-4.999093874739436,True,feasible_only,0.0,1129.0137163016452,True,18351.289370256745,,93.84776898493291,
S0012_R09,1202035,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,723.9962045099976,114.70881620977913,0.0,0.0,609.2873883002185,609.2873883002185,3.046436941501092,0.0,137.7537698267345,143.38602026222392,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005951404571533203,0.0,0.0,0.0,True,feasible,baseline_truck_only,723.9962045099976,143.38602026222392,,,,0.0,True,feasible_only,0.0,723.9962045099976,True,723.9962045099976,,,
S0012_R09,1202035,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,94.2638812573277,91.06311717359584,3.2007640837318485,0.0,0.0,0.0,0.0,0.0,109.81444738168263,113.82889646699482,10.669213612439497,13,2,0.13333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.326848646927318,0.326848646927318,0,104,104,0.13950777053833008,12.0,2.0,7.0,True,feasible,nils_complete,723.9962045099976,143.38602026222392,,86.9800586425552,,20.613671919462668,True,feasible_only,0.0,94.2638812573277,True,723.9962045099976,,86.9800586425552,
S0012_R10,1202036,truck_only,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,280.6189680497598,123.79766745948609,0.0,0.0,156.82130059027372,156.82130059027372,0.0,0.0,151.78749147028986,154.74708432435762,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004987239837646484,0.0,0.0,0.0,True,feasible,baseline_truck_only,280.6189680497598,154.74708432435762,,,,0.0,True,feasible_only,0.0,280.6189680497598,True,280.6189680497598,,,
S0012_R10,1202036,nils,S0012,n15_p0.75_d1_uniform_Elow_V1.25_Hshort_PWstrict_B0.10,15,0.7333333333333333,0.75,1,3,low,1.25,uniform,short,strict,0.1,200.0,40.0,1.0,peripheral,129.55593666167312,121.69670486385374,7.859231797819369,0.0,0.0,0.0,0.0,0.0,149.505837147543,152.12088107981717,26.197439326064565,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.8046073139705887,0.8046073139705887,0,199,199,0.31139349937438965,25.0,3.0,7.0,True,feasible,nils_complete,280.6189680497598,154.74708432435762,,53.83208142982692,,1.69709384574626,True,feasible_only,0.0,129.55593666167312,True,280.6189680497598,,53.83208142982692,
S0013_R01,1302027,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,161.66222112444797,74.24468616517278,0.0,0.0,87.4175349592752,87.4175349592752,70.5829622580325,0.0,173.83226582568065,92.80585770646599,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005887508392333984,0.0,0.0,0.0,True,feasible,baseline_truck_only,161.66222112444797,92.80585770646599,,,,0.0,True,feasible_only,0.0,161.66222112444797,True,161.66222112444797,,,
S0013_R01,1302027,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,48.78437413549245,35.91294099405742,12.871433141435025,0.0,0.0,0.0,0.0,0.0,82.92478672408757,44.89117624257178,42.90477713811675,7,8,0.5333333333333333,1,1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.7946474538876137,0.7946474538876137,0,0,0,0.3760054111480713,22.0,4.0,60.0,True,feasible,nils_complete,161.66222112444797,92.80585770646599,,69.82326866711914,,51.62894093974403,True,feasible_only,0.0,48.78437413549245,True,161.66222112444797,,69.82326866711914,
S0013_R02,1302028,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,287.8813456815878,93.41714859755443,0.0,0.0,194.46419708403334,194.46419708403334,149.37765463002523,0.0,214.75411968848755,116.77143574694301,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.006045103073120117,0.0,0.0,0.0,True,feasible,baseline_truck_only,287.8813456815878,116.77143574694301,,,,0.0,True,feasible_only,0.0,287.8813456815878,True,287.8813456815878,,,
S0013_R02,1302028,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,54.59678390394686,41.98430097887825,12.612482925068603,0.0,0.0,0.0,0.0,0.0,99.17717810035252,52.480376223597816,42.04160975022867,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.7906215107283339,0.7906215107283339,0,44,44,0.26380324363708496,18.0,5.0,60.0,True,feasible,nils_complete,287.8813456815878,116.77143574694301,,81.03496988501163,,55.05717996194826,True,feasible_only,0.0,54.59678390394686,True,287.8813456815878,,81.03496988501163,
S0013_R03,1302029,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,193.61916233828214,69.72486707853488,0.0,0.0,123.89429525974725,123.89429525974725,123.89429525974725,0.0,163.62305866314324,87.1560838481686,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004644155502319336,0.0,0.0,0.0,True,feasible,baseline_truck_only,193.61916233828214,87.1560838481686,,,,0.0,True,feasible_only,0.0,193.61916233828214,True,193.61916233828214,,,
S0013_R03,1302029,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,56.09446563693288,41.83276679980405,14.26169883712883,0.0,0.0,0.0,0.0,0.0,97.31379379421492,52.29095849975507,47.53899612376277,8,7,0.4666666666666667,1,1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.8918231055729954,0.8918231055729954,0,73,73,0.27850341796875,25.0,6.0,59.0,True,feasible,nils_complete,193.61916233828214,87.1560838481686,,71.02845350661764,,40.00308849253803,True,feasible_only,0.0,56.09446563693288,True,193.61916233828214,,71.02845350661764,
S0013_R04,1302030,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,93.44498391971734,71.7559577450264,0.0,0.0,21.68902617469095,21.68902617469095,0.0,0.0,167.66151736201965,89.69494718128297,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004697084426879883,0.0,0.0,0.0,True,feasible,baseline_truck_only,93.44498391971734,89.69494718128297,,,,0.0,True,feasible_only,0.0,93.44498391971734,True,93.44498391971734,,,
S0013_R04,1302030,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,48.703981529123126,40.0524333680574,8.651548161065728,0.0,0.0,0.0,0.0,0.0,97.31777662592316,50.06554171007174,28.838493870219096,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.5205622390943841,0.5205622390943841,0,0,0,0.28368496894836426,22.0,3.0,74.0,True,feasible,nils_complete,93.44498391971734,89.69494718128297,,47.87951210846498,,44.182428014719726,True,feasible_only,0.0,48.703981529123126,True,93.44498391971734,,47.87951210846498,
S0013_R05,1302031,truck_only,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,140.8515735589314,69.6512189345708,0.0,0.0,71.20035462436059,71.20035462436059,71.20035462436059,0.0,162.94409717698136,87.06402366821351,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0047266483306884766,0.0,0.0,0.0,True,feasible,baseline_truck_only,140.8515735589314,87.06402366821351,,,,0.0,True,feasible_only,0.0,140.8515735589314,True,140.8515735589314,,,
S0013_R05,1302031,nils,S0013,n15_p0.75_d1_clustered_Elow_V2.00_Hmedium_PWflat_B0.10,15,0.7333333333333333,0.75,1,3,low,2.0,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,48.814210335898416,36.913484794657236,11.900725541241181,0.0,0.0,0.0,0.0,0.0,87.14975360714003,46.14185599332154,39.6690851374706,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.7483702601268118,0.7483702601268118,0,33,33,0.23877286911010742,19.0,6.0,65.0,True,feasible,nils_complete,140.8515735589314,87.06402366821351,,65.34351083023232,,47.00238508484231,True,feasible_only,0.0,48.814210335898416,True,140.8515735589314,,65.34351083023232,
