instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label,truck_only_objective,truck_only_distance,simple_drone_objective,improvement_vs_truck_only_pct,improvement_vs_simple_drone_pct,truck_distance_reduction_pct,is_feasible_run,reporting_policy,reporting_penalty_value,objective_for_reporting,reporting_included,truck_only_objective_reported,simple_drone_objective_reported,improvement_vs_truck_only_reported_pct,improvement_vs_simple_drone_reported_pct
S0021_R09,2102035,nils,S0021,n15_p0.75_d1_uniform_Ehigh_V1.25_Hmedium_PWmoderate_B0.15,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,medium,moderate,0.15,20.0,5.0,1.0,peripheral,95.77532316587931,80.25858885691679,15.516734308962526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33787459365064,100.32323607114598,51.72244769654176,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8197308496662875,0.8197308496662875,0,81,81,0.10552144050598145,15.0,4.0,35.0,True,feasible,nils_complete,1603.420263418248,183.59504750048785,,94.02681097707342,,45.356240575672714,True,feasible_only,0.0,95.77532316587931,True,1603.420263418248,,94.02681097707342,
S0021_R10,2102036,truck_only,S0021,n15_p0.75_d1_uniform_Ehigh_V1.25_Hmedium_PWmoderate_B0.15,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,medium,moderate,0.15,20.0,5.0,1.0,peripheral,342.77921065585656,157.3568868895023,0.0,0.0,185.42232376635425,185.42232376635425,0.0,37.08446475327085,0.0,37.08446475327085,0.0,185.42232376635425,0.0,0.0,218.88411267003443,196.69610861187795,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005557060241699219,0.0,0.0,0.0,True,feasible,baseline_truck_only,342.77921065585656,196.69610861187795,,,,0.0,True,feasible_only,0.0,342.77921065585656,True,342.77921065585656,,,
S0021_R10,2102036,nils,S0021,n15_p0.75_d1_uniform_Ehigh_V1.25_Hmedium_PWmoderate_B0.15,15,0.7333333333333333,0.75,1,3,high,1.25,uniform,medium,moderate,0.15,20.0,5.0,1.0,peripheral,110.03160646407359,98.11610687326959,11.915499590804007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.3008670953585,122.64513359158698,39.718331969346686,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.6590228235678407,0.6590228235678407,0,115,115,0.15032410621643066,25.0,4.0,31.0,True,feasible,nils_complete,342.77921065585656,196.69610861187795,,67.90015174679216,,37.64740214886957,True,feasible_only,0.0,110.03160646407359,True,342.77921065585656,,67.90015174679216,
S0022_R01,2202027,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,11544.29336550444,116.2214875608873,0.0,0.0,11428.071877943552,11428.071877943552,57.14035938971776,0.0,0.0,57.14035938971776,11428.071877943552,0.0,0.0,0.0,139.14411665593724,145.2768594511091,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005014181137084961,0.0,0.0,0.0,True,feasible,baseline_truck_only,11544.29336550444,145.2768594511091,,,,0.0,True,feasible_only,0.0,11544.29336550444,True,11544.29336550444,,,
S0022_R01,2202027,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,81.57043243149796,64.08831751676482,17.482114914733145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.14897846344283,80.110396895956,58.27371638244381,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.5994362005324377,0.5994362005324377,0,40,40,0.14715099334716797,21.0,6.0,64.0,True,feasible,nils_complete,11544.29336550444,145.2768594511091,,99.2934133788107,,44.85673960833656,True,feasible_only,0.0,81.57043243149796,True,11544.29336550444,,99.2934133788107,
S0022_R02,2202028,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,13738.750838210895,159.00624531215686,0.0,0.0,13579.744592898738,13579.744592898738,56.2327947027214,58.329641308861426,0.0,114.56243601158283,11246.55894054428,2333.185652354457,0.0,0.0,231.91573142285296,198.75780664019607,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005811214447021484,0.0,0.0,0.0,True,feasible,baseline_truck_only,13738.750838210895,198.75780664019607,,,,0.0,True,feasible_only,0.0,13738.750838210895,True,13738.750838210895,,,
S0022_R02,2202028,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,89.87661100161172,69.18703396416029,20.689577037451432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.82505388781018,86.48379245520037,68.96525679150479,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.7405751347903221,0.7405751347903221,0,37,37,0.1186981201171875,15.0,6.0,51.0,True,feasible,nils_complete,13738.750838210895,198.75780664019607,,99.34581671900155,,56.4878512612293,True,feasible_only,0.0,89.87661100161172,True,13738.750838210895,,99.34581671900155,
S0022_R03,2202029,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,16586.515921486214,172.25092676406416,0.0,0.0,16414.26499472215,16414.26499472215,82.07132497361076,0.0,0.0,82.07132497361076,16414.26499472215,0.0,0.0,0.0,172.07390282068164,215.3136584550802,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004325151443481445,0.0,0.0,0.0,True,feasible,baseline_truck_only,16586.515921486214,215.3136584550802,,,,0.0,True,feasible_only,0.0,16586.515921486214,True,16586.515921486214,,,
S0022_R03,2202029,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,138.8184201562814,116.62207989312199,22.19634026315941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60729923950326,145.77759986640248,73.98780087719804,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.8047913774813261,0.8047913774813261,0,100,100,0.14922642707824707,25.0,7.0,46.0,True,feasible,nils_complete,16586.515921486214,215.3136584550802,,99.16306461939692,,32.29523806692676,True,feasible_only,0.0,138.8184201562814,True,16586.515921486214,,99.16306461939692,
S0022_R04,2202030,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,17364.23353251001,135.52145111245952,0.0,0.0,17228.712081397553,17228.712081397553,86.14356040698776,0.0,0.0,86.14356040698776,17228.712081397553,0.0,0.0,0.0,163.8248593436563,169.40181389057435,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00655674934387207,0.0,0.0,0.0,True,feasible,baseline_truck_only,17364.23353251001,169.40181389057435,,,,0.0,True,feasible_only,0.0,17364.23353251001,True,17364.23353251001,,,
S0022_R04,2202030,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,109.4094130725864,95.10418900488217,14.305224067704238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.00328564075056,118.88023625610273,47.684080225680795,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.5002112033923829,0.5002112033923829,0,51,51,0.15794730186462402,25.0,3.0,65.0,True,feasible,nils_complete,17364.23353251001,169.40181389057435,,99.36991510239858,,29.823516333246697,True,feasible_only,0.0,109.4094130725864,True,17364.23353251001,,99.36991510239858,
S0022_R05,2202031,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,4072.8780568502325,186.17850572805963,0.0,0.0,3886.699551122173,3886.699551122173,19.433497755610865,0.0,0.0,19.433497755610865,3886.699551122173,0.0,0.0,0.0,151.41754344619744,232.72313216007456,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.004189252853393555,0.0,0.0,0.0,True,feasible,baseline_truck_only,4072.8780568502325,232.72313216007456,,,,0.0,True,feasible_only,0.0,4072.8780568502325,True,4072.8780568502325,,,
S0022_R05,2202031,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,157.86939241517354,145.1538087258266,12.715583689346953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.58879693282543,181.44226090728327,42.38527896448984,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.45789589924392426,0.45789589924392426,0,99,99,0.14641046524047852,25.0,4.0,47.0,True,feasible,nils_complete,4072.8780568502325,232.72313216007456,,96.12388610187702,,22.035141404644996,True,feasible_only,0.0,157.86939241517354,True,4072.8780568502325,,96.12388610187702,
S0022_R06,2202032,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,11628.568678783105,173.89359178899193,0.0,0.0,11454.675086994113,11454.675086994113,54.98514752819592,11.441139533873212,0.0,66.42628706206912,10997.029505639184,457.6455813549285,0.0,0.0,176.13177504844654,217.3669897362399,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0029430389404296875,0.0,0.0,0.0,True,feasible,baseline_truck_only,11628.568678783105,217.3669897362399,,,,0.0,True,feasible_only,0.0,11628.568678783105,True,11628.568678783105,,,
S0022_R06,2202032,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,158.55048998219624,135.29386694526917,23.256623036927074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.4827550866862,169.11733368158644,77.52207678975694,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8027034211120743,0.8027034211120743,0,154,154,0.16100478172302246,25.0,4.0,31.0,True,feasible,nils_complete,11628.568678783105,217.3669897362399,,98.63654337552755,,22.197324494027885,True,feasible_only,0.0,158.55048998219624,True,11628.568678783105,,98.63654337552755,
S0022_R07,2202033,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,18740.430753190387,169.98561269353453,0.0,0.0,18570.445140496853,18570.445140496853,88.44507310342485,22.035762995297162,0.0,110.48083609872201,17689.014620684968,881.4305198118865,0.0,0.0,190.2194077017127,212.48201586691818,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005735874176025391,0.0,0.0,0.0,True,feasible,baseline_truck_only,18740.430753190387,212.48201586691818,,,,0.0,True,feasible_only,0.0,18740.430753190387,True,18740.430753190387,,,
S0022_R07,2202033,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,127.9953863703562,111.6582106613025,16.3371757090537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.22039856425687,139.57276332662815,54.45725236351233,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.5834411838239526,0.5834411838239526,0,77,77,0.15799975395202637,25.0,5.0,51.0,True,feasible,nils_complete,18740.430753190387,212.48201586691818,,99.31700936837557,,34.31314045229813,True,feasible_only,0.0,127.9953863703562,True,18740.430753190387,,99.31700936837557,
S0022_R08,2202034,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,1011.8897686146981,173.81553301136634,0.0,0.0,838.0742356033318,838.0742356033318,0.0,20.951855890083294,0.0,20.951855890083294,0.0,838.0742356033318,0.0,0.0,210.82588274876022,217.26941626420793,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0057141780853271484,0.0,0.0,0.0,True,feasible,baseline_truck_only,1011.8897686146981,217.26941626420793,,,,0.0,True,feasible_only,0.0,1011.8897686146981,True,1011.8897686146981,,,
S0022_R08,2202034,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,120.29337496103385,97.24422500822443,23.049149952809415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3109506936416,121.55528126028057,76.83049984269806,7,8,0.5333333333333333,1,1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.8099227604982715,0.8099227604982715,0,61,61,0.16158175468444824,25.0,7.0,55.0,True,feasible,nils_complete,1011.8897686146981,217.26941626420793,,88.11200797832767,,44.0532020795487,True,feasible_only,0.0,120.29337496103385,True,1011.8897686146981,,88.11200797832767,
S0022_R09,2202035,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,7736.09409391712,142.16546895094046,0.0,0.0,7593.928624966179,7593.928624966179,34.770631748135,15.995056883479478,0.0,50.76568863161448,6954.126349627,639.8022753391791,0.0,0.0,178.93890854870074,177.70683618867554,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005778789520263672,0.0,0.0,0.0,True,feasible,baseline_truck_only,7736.09409391712,177.70683618867554,,,,0.0,True,feasible_only,0.0,7736.09409391712,True,7736.09409391712,,,
S0022_R09,2202035,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,121.98597851704733,101.59575665383686,20.390221863210467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.14398976922485,126.99469581729605,67.96740621070157,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.7201289162360478,0.7201289162360478,0,61,61,0.12154626846313477,16.0,5.0,40.0,True,feasible,nils_complete,7736.09409391712,177.70683618867554,,98.42315802992928,,28.53696653376757,True,feasible_only,0.0,121.98597851704733,True,7736.09409391712,,98.42315802992928,
S0022_R10,2202036,truck_only,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,549.244601931362,143.75145243482612,0.0,0.0,405.4931494965359,405.4931494965359,2.0274657474826796,0.0,0.0,2.0274657474826796,405.4931494965359,0.0,0.0,0.0,118.35774832402097,179.68931554353264,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.00393986701965332,0.0,0.0,0.0,True,feasible,baseline_truck_only,549.244601931362,179.68931554353264,,,,0.0,True,feasible_only,0.0,549.244601931362,True,549.244601931362,,,
S0022_R10,2202036,nils,S0022,n15_p0.75_d1_uniform_Ehigh_V2.00_Hshort_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,short,strict,0.15,200.0,40.0,1.0,peripheral,89.67198810566029,68.8443914112953,20.827596694364978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.84195732757453,86.05548926411913,69.42532231454994,7,8,0.5333333333333333,1,1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.7459786043981503,0.7459786043981503,0,19,19,0.1123967170715332,16.0,6.0,65.0,True,feasible,nils_complete,549.244601931362,179.68931554353264,,83.67357862228633,,52.108733341315,True,feasible_only,0.0,89.67198810566029,True,549.244601931362,,83.67357862228633,
S0023_R01,2302027,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,8601.5326346268,131.90557388697076,0.0,0.0,8469.62706073983,8469.62706073983,42.348135303699145,0.0,0.0,42.348135303699145,8469.62706073983,0.0,0.0,0.0,156.72401790380857,164.88196735871344,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.003528594970703125,0.0,0.0,0.0,True,feasible,baseline_truck_only,8601.5326346268,164.88196735871344,,,,0.0,True,feasible_only,0.0,8601.5326346268,True,8601.5326346268,,,
S0023_R01,2302027,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,115.7297177880526,101.94242243606263,13.787295351989963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.64182985088894,127.42802804507829,45.95765117329988,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.49692730463126034,0.49692730463126034,0,21,21,0.13999342918395996,17.0,5.0,71.0,True,feasible,nils_complete,8601.5326346268,164.88196735871344,,98.65454538506123,,22.71560675410381,True,feasible_only,0.0,115.7297177880526,True,8601.5326346268,,98.65454538506123,
S0023_R02,2302028,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,8382.927768302487,156.55649759529945,0.0,0.0,8226.371270707186,8226.371270707186,5.490441472968023,178.20707440283954,0.0,183.69751587580757,1098.0882945936046,7128.282976113582,0.0,0.0,241.13949175504052,195.69562199412428,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0031211376190185547,0.0,0.0,0.0,True,feasible,baseline_truck_only,8382.927768302487,195.69562199412428,,,,0.0,True,feasible_only,0.0,8382.927768302487,True,8382.927768302487,,,
S0023_R02,2302028,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,114.9142347069623,94.79743954086108,20.11679516610123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.63194467452476,118.49679942607634,67.0559838870041,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.726957713150884,0.726957713150884,0,98,98,0.14126944541931152,19.0,3.0,46.0,True,feasible,nils_complete,8382.927768302487,195.69562199412428,,98.6291873450052,,39.44841574962051,True,feasible_only,0.0,114.9142347069623,True,8382.927768302487,,98.6291873450052,
S0023_R03,2302029,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,66633.59095881032,171.9723222194485,0.0,0.0,66461.61863659088,66461.61863659088,332.3080931829544,0.0,0.0,332.3080931829544,66461.61863659088,0.0,0.0,0.0,228.84809560672852,214.96540277431058,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0061643123626708984,0.0,0.0,0.0,True,feasible,baseline_truck_only,66633.59095881032,214.96540277431058,,,,0.0,True,feasible_only,0.0,66633.59095881032,True,66633.59095881032,,,
S0023_R03,2302029,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,130.43252460796145,106.40066320411712,24.03186140384434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.85441394612278,133.0008290051464,80.10620467948115,9,6,0.4,1,1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.8256950889187579,0.8256950889187579,0,95,95,0.14100360870361328,25.0,6.0,54.0,True,feasible,nils_complete,66633.59095881032,214.96540277431058,,99.8042540965733,,38.12919321497411,True,feasible_only,0.0,130.43252460796145,True,66633.59095881032,,99.8042540965733,
S0023_R04,2302030,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,9484.29122521766,169.34857489267043,0.0,0.0,9314.942650324989,9314.942650324989,37.88422221483508,43.45245518394931,0.0,81.33667739878439,7576.844442967015,1738.0982073579726,0.0,0.0,228.84225409673476,211.685718615838,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005466938018798828,0.0,0.0,0.0,True,feasible,baseline_truck_only,9484.29122521766,211.685718615838,,,,0.0,True,feasible_only,0.0,9484.29122521766,True,9484.29122521766,,,
S0023_R04,2302030,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,85.79504311016518,65.80014784729659,19.994895262868592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.25550269835367,82.25018480912073,66.64965087622865,11,4,0.26666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.6814246031405223,0.6814246031405223,0,95,95,0.178635835647583,25.0,4.0,45.0,False,infeasible,nils_complete,9484.29122521766,211.685718615838,,99.095398474458,,61.145142267066994,False,feasible_only,0.0,,False,9484.29122521766,,,
S0023_R05,2302031,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,48937.42971454702,156.98294996869444,0.0,0.0,48780.44676457832,48780.44676457832,243.90223382289162,0.0,0.0,243.90223382289162,48780.44676457832,0.0,0.0,0.0,251.487293848643,196.22868746086812,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.005805015563964844,0.0,0.0,0.0,True,feasible,baseline_truck_only,48937.42971454702,196.22868746086812,,,,0.0,True,feasible_only,0.0,48937.42971454702,True,48937.42971454702,,,
S0023_R05,2302031,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,164.89725199686086,142.6554157515599,22.241836245300952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.3422891411938,178.3192696894499,74.13945415100318,7,8,0.5333333333333333,1,1,8.0,8.0,0.0,0.0,0.0,0.0,0,0.7892485422754538,0.7892485422754538,0,51,51,0.17802762985229492,25.0,10.0,65.0,True,feasible,nils_complete,48937.42971454702,196.22868746086812,,99.66304472270262,,9.126809134362535,True,feasible_only,0.0,164.89725199686086,True,48937.42971454702,,99.66304472270262,
S0023_R06,2302032,truck_only,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,20105.84784113187,147.2572142268586,0.0,0.0,19958.59062690501,19958.59062690501,86.60050900763233,65.96222063446368,0.0,152.562729642096,17320.101801526464,2638.488825378547,0.0,0.0,238.373304067974,184.07151778357317,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0031058788299560547,0.0,0.0,0.0,True,feasible,baseline_truck_only,20105.84784113187,184.07151778357317,,,,0.0,True,feasible_only,0.0,20105.84784113187,True,20105.84784113187,,,
S0023_R06,2302032,nils,S0023,n15_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWstrict_B0.15,15,0.7333333333333333,0.75,1,3,high,2.0,uniform,long,strict,0.15,200.0,40.0,1.0,peripheral,121.20952024375823,98.93045759527553,22.27906264848271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.78950587175945,123.66307199409441,74.26354216160902,10,5,0.3333333333333333,1,1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.7689213596711324,0.7689213596711324,0,114,114,0.1602637767791748,25.0,5.0,53.0,True,feasible,nils_complete,20105.84784113187,184.07151778357317,,99.39714295461944,,32.81792127150576,True,feasible_only,0.0,121.20952024375823,True,20105.84784113187,,99.39714295461944,
